,PCODE,타율,홈런,볼삼비,전체,2S후선구%,출루율
0,61700,0.2227,3.95,0.5828111011638316,34.27,33.34,0.3651452282157676
1,65515,0.216,3.6,0.12149532710280375,45.09,27.45,0.27868852459016397
2,74540,0.28395,15.575,0.4844878878028049,44.927499999999995,36.972500000000004,0.3494089834515366
3,68050,0.34547500000000003,17.575,0.722307456274931,43.8725,37.3975,0.425245412961916
4,63123,0.2951,2.6,0.3055555555555555,68.38000000000001,38.09,0.2926829268292683
5,62925,0.34025000000000005,9.200000000000001,0.4855614973262033,56.205000000000005,31.83,0.3504767020276621
6,64610,0.3289,0.0,0.47619047619047616,51.480000000000004,43.29,0.3333333333333333
7,61353,0.26576666666666665,3.4,0.20259865255052936,52.875,29.964999999999996,0.3303092381231099
8,62404,0.293775,14.575,0.4862721171446004,47.7725,32.545,0.3647631935047362
9,63963,0.2641,8.65,0.8341463414634146,39.762499999999996,37.1525,0.37371601208459215
10,71837,0.263725,9.5,0.36947456213511254,46.93750000000001,31.6175,0.3350736049298185
11,62356,0.21484999999999999,2.4,0.3133603238866397,35.19,29.625,0.3429815016322089
12,66838,0.25980000000000003,20.45,0.2695384615384615,45.88,31.215,0.33118412895226285
13,77564,0.24585,6.55,0.4775461106655974,45.940000000000005,34.085,0.32801098186547223
14,67504,0.3224,2.6,0.33333333333333337,56.94,47.71000000000001,0.31292517006802717
15,62864,0.248,3.0,0.7433392539964475,42.89333333333334,39.82333333333333,0.33731513083048914
16,64004,0.2579,2.75,0.5242334322453017,44.775000000000006,32.095,0.3302540415704388
17,79402,0.25917500000000004,4.575,0.7485112230874943,38.075,34.75750000000001,0.35090512412288455
18,78603,0.30395,2.3,1.236985236985237,39.3525,34.93000000000001,0.3779879169950091
19,62934,0.2107,8.666666666666666,0.4314115308151093,41.17333333333334,35.12,0.30620601407549586
20,76802,0.27,2.7750000000000004,0.9957374254049447,44.6425,36.6725,0.33292524845167804
21,65898,0.3118,7.0,0.3621190130624093,53.795,42.73500000000001,0.3508668242710796
22,63257,0.35750000000000004,6.5,1.222222222222222,53.17,55.25,0.4048582995951417
23,62332,0.1596,2.0999999999999996,0.20689655172413793,30.24,25.83,0.29333333333333333
24,74206,0.270575,4.575,0.9190238491403219,43.8725,37.11,0.3708339192799887
25,78224,0.28335,24.525,0.5847362514029181,47.3075,42.06,0.38545727136431784
26,70410,0.254,7.65,0.39496855345911946,40.31,25.729999999999997,0.36362259578979256
27,62558,0.25830000000000003,5.35,0.7221742881794652,44.11000000000001,47.96000000000001,0.33496247163553855
28,50458,0.30115000000000003,1.2000000000000002,0.571994715984148,54.760000000000005,35.97500000000001,0.3068878470970069
29,78122,0.3016,5.2,0.8125000000000001,57.46000000000001,39.26,0.3286713286713287
30,71752,0.2453,4.866666666666667,0.5335294117647059,40.04333333333333,28.570000000000004,0.3629789530491096
31,64984,0.3012000000000001,1.8666666666666665,0.32111925383077944,57.30666666666667,31.55333333333333,0.3093668236525379
32,64300,0.2715,21.366666666666664,0.9007371007371008,37.77666666666667,31.813333333333333,0.38819331034899895
33,61404,0.28665,4.85,0.811333794056669,41.557500000000005,30.222500000000004,0.3586231884057971
34,76290,0.316375,15.925,1.123898678414097,43.980000000000004,34.85,0.3969613947696139
35,67304,0.283275,3.7750000000000004,0.4372801875732708,44.79,30.7925,0.3451236849587716
36,62947,0.3186666666666667,25.2,0.33420822397200356,57.870000000000005,34.11666666666667,0.3813181042405146
37,73209,0.1916,5.549999999999999,0.39451476793248946,40.325,26.525,0.30908728577122363
38,78629,0.2549,18.450000000000003,0.5326743547501374,39.585,36.650000000000006,0.38935637934955647
39,63704,0.239525,2.45,0.5423728813559322,40.78333333333334,31.043333333333333,0.34247410115783045
40,69737,0.29195000000000004,15.05,0.40478223740392827,53.385000000000005,44.08500000000001,0.33690406121247796
41,62931,0.289575,12.3,0.4381851400730817,47.322500000000005,34.8075,0.3589117083801097
42,50165,0.31085000000000007,26.1,0.40827250608272503,58.33,45.540000000000006,0.35185185185185186
43,50350,0.27940000000000004,2.2,0.5945945945945946,54.120000000000005,44.0,0.31985294117647056
44,67450,0.24689999999999998,21.45,0.7669712793733682,31.68,30.29,0.4097378277153558
45,67872,0.27295,28.700000000000003,0.7148614609571788,42.74250000000001,40.22,0.38724295877594783
46,67025,0.29573333333333335,34.46666666666667,0.46880317640385705,42.97,32.95333333333333,0.402484175325451
47,62234,0.24976666666666666,0.2333333333333333,0.6467203682393556,44.53666666666666,37.18666666666667,0.3420472440944882
48,50506,0.33405,9.200000000000001,0.9754990925589836,51.25,43.28,0.36435704725625445
49,78813,0.2349,10.45,0.4655737704918033,40.775,26.735,0.34712198556592144
50,72546,0.1925,4.199999999999999,0.4,34.089999999999996,23.029999999999998,0.3088235294117647
51,69102,0.35100000000000003,9.1,0.9,50.7,49.53,0.3855421686746988
52,76249,0.2508333333333333,7.3999999999999995,0.5166364186327889,43.64333333333334,35.46666666666667,0.34955267482198277
53,79215,0.322275,8.85,0.7193901858027631,45.0825,32.68,0.38520393811533044
54,73113,0.23492500000000002,12.149999999999999,0.4598561151079137,43.075,38.465,0.34511737741352966
55,64468,0.34580000000000005,2.6,0.37037037037037035,55.12,41.080000000000005,0.34426229508196715
56,79365,0.29560000000000003,14.333333333333334,0.5304792926942764,53.74000000000001,41.51333333333333,0.35749293119698405
57,62907,0.31379999999999997,3.6250000000000004,0.8257772020725388,41.0475,34.4525,0.39326795011502613
58,75125,0.25880000000000003,23.975,0.5517241379310345,44.1975,36.32,0.39214950934433396
59,74465,0.27237500000000003,14.175,0.8398018166804294,41.9825,37.0975,0.3993797138225136
60,67893,0.3601,1.3,0.6363636363636364,51.87,48.1,0.3523809523809524
61,62244,0.27349999999999997,4.0,0.6811201445347786,53.339999999999996,43.86333333333334,0.3473053892215569
62,62802,0.20970000000000003,2.7,0.27999999999999997,44.550000000000004,29.430000000000003,0.2845188284518828
63,72133,0.27105,6.35,0.43989314336598395,45.64,25.865000000000002,0.35406698564593303
64,66928,0.2834,7.800000000000001,0.2558139534883721,56.42,50.18000000000001,0.291044776119403
65,64657,0.2695,5.5,0.5416666666666666,43.89,50.38,0.3894009216589862
66,64646,0.26853333333333335,2.1333333333333333,0.4260515603799186,50.28666666666667,33.13333333333333,0.29522271960079255
67,71432,0.19879999999999998,7.0,0.4725274725274725,31.57,24.009999999999998,0.365979381443299
68,62415,0.28400000000000003,7.025,0.6387343532684284,44.6,33.405,0.35116444625241533
69,50730,0.29150000000000004,9.9,0.3333333333333333,58.08,37.95,0.34375
70,64166,0.33965,10.4,0.5190033783783784,50.35000000000001,45.845,0.3718648773715872
71,67650,0.217,14.0,0.6116504854368932,33.39,27.58,0.39830508474576276
72,67598,0.1876,16.099999999999998,0.24812030075187969,35.629999999999995,23.799999999999997,0.3320158102766798
73,69950,0.2214,7.2,0.35294117647058826,48.06,28.08,0.30803571428571425
74,68345,0.2745,25.2,0.7623762376237623,40.5,38.88,0.3973941368078177
